id_hecho;tipo_hecho;provincia_nombre;departamento_nombre;fecha_hecho;hora_hecho;cant_inculpados;cant_victimas;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_clase;victima_clase_otro;victima_situacion_ocupacional;victima_situacion_ocupacional_otro;victima_relacion;victima_edad;inculpado_sexo;inculpado_identidad_genero;inculpado_edad;inculpado_clase;inculpado_relacion
14722;HD M;Buenos Aires;Escobar;9/8/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;35-39;SD;SD;SD;Civil;No
14723;HD M;Buenos Aires;General Pueyrredón;25/8/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;35-39;M;M;SD;Civil;SD
14724;HD M;Buenos Aires;La Matanza;8/8/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;55-59;M;M;SD;Civil;SD
14763;HD M;Buenos Aires;Bahía Blanca;1/10/2017;11:11:11;1;1;Comercio;;Comercio;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;40-44;M;M;SD;Civil;SD
14764;HD M;Buenos Aires;La Matanza;1/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;45-49;SD;SD;SD;Civil;No
14765;HD M;Buenos Aires;Bahía Blanca;1/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;M;M;SD;Civil;SD
14766;HD M;Buenos Aires;Lomas de Zamora;1/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;M;M;SD;Civil;SD
14767;HD M;Buenos Aires;Vicente López;1/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;35-39;M;M;SD;Civil;Otras relaciones no familiares
14768;HD M;Buenos Aires;Merlo;2/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Policía en servicio;-------;Empleado de otros sectores;Personal policial;No;50-54;SD;SD;SD;Civil;No
14769;HD M;Buenos Aires;Moreno;4/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;35-39;SD;SD;SD;Civil;No
14770;HD M;Buenos Aires;General Pueyrredón;4/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;50-54;SD;SD;SD;Civil;No
14771;HD M;Buenos Aires;Quilmes;6/10/2017;11:11:11;1;1;SD;;SD;Golpes;;No;;M;M;-----------;Civil;-------; - Menor;---------;Otros vínculos familiares;SD;M;M;SD;Civil;Otros vínculos familiares
14772;HD M;Buenos Aires;La Costa;6/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;Socio (Relación comercial);25-29;M;M;SD;Civil;Socio (Relación comercial)
14773;HD F Cis Trans Travesti-Femicidio;Buenos Aires;Coronel Pringles;6/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Ex conyuge / ex pareja;25-29;M;M;SD;Civil;Ex conyuge / ex pareja
14774;HD M;Buenos Aires;General San Martín;6/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;No;70-74;SD;SD;SD;Civil;No
14775;HD M;Buenos Aires;San Nicolás;7/10/2017;11:11:11;1;1;SD;;SD;Golpes;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;55-59;M;M;SD;Civil;SD
14776;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;Zárate ;7/10/2017;11:11:11;2;2;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;F;F;-----------;Civil;-------;Trabajador cuenta propia;Comerciante;No;25-29;M;M;SD;Civil;No
14777;HD M;Buenos Aires;La Matanza;7/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;M;M;SD;Civil;SD
14778;HD M;Buenos Aires;Zárate ;7/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;SD;M;M;SD;Civil;No
14779;HD M;Buenos Aires;Quilmes;7/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;15-19;M;M;SD;Civil;Otras relaciones no familiares
14780;HD M;Buenos Aires;Lomas de Zamora;7/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;15-19;SD;SD;SD;Civil;Otras relaciones no familiares
14781;HD M;Buenos Aires;Zárate ;8/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;SD;Civil;No
14782;HD M;Buenos Aires;Malvinas Argentinas;8/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;M;M;SD;Civil;SD
14783;HD M;Buenos Aires;Lomas de Zamora;8/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;M;M;SD;Civil;SD
14784;HD M;Buenos Aires;Lanús;8/10/2017;11:11:11;1;1;SD;;SD;Golpes;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;Otras relaciones no familiares;55-59;M;M;SD;Civil;Otras relaciones no familiares
14785;HD M;Buenos Aires;La Matanza;6/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14786;HD M;Buenos Aires;Lomas de Zamora;11/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Policía en servicio;No
14787;HD M;Buenos Aires;Lobos;11/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;No;90 y más;M;M;SD;Civil;No
14788;HD M;Buenos Aires;San Nicolás;13/10/2017;11:11:11;1;1;Otro lugar;;Río/canal/arroyo/mar/dique;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;Otras relaciones no familiares;30-34;M;M;SD;Civil;Otras relaciones no familiares
14789;HD M;Buenos Aires;Pergamino;13/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;M;M;SD;Civil;SD
14790;HD M;Buenos Aires;Campana;14/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;M;M;SD;Civil;SD
14791;HD M;Buenos Aires;Balcarce;14/10/2017;11:11:11;1;1;Otro lugar;;Baldío/terreno/lote;Quemaduras;;No;;M;M;-----------;Civil;-------;SD;---------;Hijo/a;SD;F;F;SD;Civil;Padre/Madre
14792;HD M;Buenos Aires;Presidente Perón;14/10/2017;11:11:11;1;1;Otro lugar;;Campo/descampado/zona rural;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;SD;45-49;M;M;SD;Civil;SD
14793;HD M;Buenos Aires;Esteban Echeverría;14/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;Otras relaciones no familiares;65-69;SD;SD;SD;Civil;Otras relaciones no familiares
14794;HD M;Buenos Aires;Quilmes;15/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;55-59;M;M;SD;Civil;SD
14795;HD F Cis Trans Travesti-Femicidio;Buenos Aires;La Matanza;15/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;SD;25-29;M;M;SD;Civil;SD
14796;HD M;Buenos Aires;Campana;15/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;No;80-84;SD;SD;SD;Civil;No
14797;HD M;Buenos Aires;Almirante Brown;16/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;SD;25-29;M;M;SD;Civil;SD
14799;HD M;Buenos Aires;General Pueyrredón;16/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;65-69;SD;SD;SD;Civil;No
14800;HD M;Buenos Aires;Lomas de Zamora;16/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;30-34;M;M;SD;Civil;No
14801;HD M;Buenos Aires;José C. Paz;16/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;M;M;SD;Civil;SD
14802;HD M;Buenos Aires;Moreno;16/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;35-39;M;M;SD;Policía en servicio;No
14803;HD M;Buenos Aires;Quilmes;17/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;55-59;M;M;SD;Civil;Otras relaciones no familiares
14804;HD M;Buenos Aires;Lanús;18/10/2017;11:11:11;1;1;SD;;SD;Quemaduras;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;M;M;SD;Civil;SD
14805;HD M;Buenos Aires;La Matanza;19/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Ex conyuge / ex pareja;50-54;M;M;SD;Civil;Ex conyuge / ex pareja
14806;HD M;Buenos Aires;Azul;19/10/2017;11:11:11;1;1;Otro lugar;;Río/canal/arroyo/mar/dique;Objeto contundente;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;75-79;SD;SD;SD;Civil;SD
14807;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;Hurlingham;21/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;Sí robo;;F;F;-----------;Civil;-------;Jubilado/pensionado;---------;SD;80-84;SD;SD;SD;Civil;SD
14808;HD M;Buenos Aires;Berazategui;21/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;Otros vínculos familiares;30-34;M;M;SD;Civil;Otros vínculos familiares
14809;HD F Cis Trans Travesti-Femicidio;Buenos Aires;Berazategui;22/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Policía en servicio;-------;Empleado de otros sectores;Personal policial;Ex conyuge / ex pareja;35-39;M;M;SD;Civil;Ex conyuge / ex pareja
14810;HD M;Buenos Aires;Azul;22/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14811;HD M;Buenos Aires;Lanús;23/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14812;HD M;Buenos Aires;Almirante Brown;23/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;M;M;SD;Civil;SD
14813;HD M;Buenos Aires;General Pueyrredón;23/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;50-54;SD;SD;SD;Civil;Otras relaciones no familiares
14814;HD M;Buenos Aires;Lanús;23/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;30-34;SD;SD;SD;Civil;Otras relaciones no familiares
14815;HD M;Buenos Aires;Colón;23/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;No;75-79;SD;SD;SD;Civil;No
14816;HD M;Buenos Aires;Lanús;25/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;SD;Civil;No
14817;HD M;Buenos Aires;José C. Paz;25/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;15-19;SD;SD;SD;Civil;Otras relaciones no familiares
14818;HD M;Buenos Aires;La Plata;25/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Desocupado;---------;No;55-59;M;M;SD;Civil;No
14819;HD M;Buenos Aires;Almirante Brown;26/10/2017;11:11:11;2;2;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;M;M;SD;Civil;SD
14820;HD M;Buenos Aires;Moreno;26/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;M;M;SD;Civil;SD
14821;HD M;Buenos Aires;Lanús;28/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Policía en servicio;-------;Empleado de otros sectores;Personal policial;No;45-49;SD;SD;SD;Civil;No
14822;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;La Plata;28/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;SD;;Sí robo;;F;F;-----------;Civil;-------;SD;---------;SD;60-64;M;M;SD;Civil;SD
14823;HD M;Buenos Aires;La Matanza;28/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;20-24;M;M;SD;Civil;Otros vínculos familiares
14824;HD M;Buenos Aires;La Matanza;28/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;SD;Otra fuerza de seguridad;No
14825;HD M;Buenos Aires;Esteban Echeverría;29/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;Civil;SD
14826;HD F Cis Trans Travesti-Femicidio;Buenos Aires;La Matanza;29/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;20-24;M;M;SD;Civil;Conyuge/ pareja
14827;HD M;Buenos Aires;La Plata;29/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;35-39;M;M;SD;Civil;Otras relaciones no familiares
14828;HD M;Buenos Aires;Moreno;29/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Policía en servicio;No
14829;HD M;Buenos Aires;La Matanza;29/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;25-29;M;M;SD;Civil;No
14830;HD M;Buenos Aires;Lomas de Zamora;29/10/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;M;M;SD;Civil;SD
14831;HD M;Buenos Aires;Almirante Brown;30/10/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Conyuge/ pareja;35-39;F;F;SD;Civil;Conyuge/ pareja
14832;HD M;Buenos Aires;Pergamino;31/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;35-39;M;M;SD;Civil;SD
14833;HD M;Buenos Aires;San Vicente;31/10/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;M;M;SD;Civil;SD
14834;HD M;Buenos Aires;Presidente Perón;25/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;SD;Civil;No
14835;HD M;Buenos Aires;José C. Paz;16/10/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;35-39;M;M;SD;Policía en franco;No
14836;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;Merlo;23/10/2017;11:11:11;2;2;Vía pública;;Vía pública;Quemaduras;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Empleado;No;20-24;M;M;SD;Civil;No
14837;HD M;Buenos Aires;Avellaneda;24/10/2017;11:11:11;1;1;Comercio;;Comercio;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;Comerciante;No;15-19;M;M;SD;Civil;No
14890;HD F Cis Trans Travesti-Femicidio;Buenos Aires;Campana;1/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;15-19;M;M;SD;Civil;Conyuge/ pareja
14891;HD M;Buenos Aires;Ituzaingó;1/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;SD;Otra fuerza de seguridad;No
14892;HD M;Buenos Aires;Lomas de Zamora;1/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Civil;No
14893;HD M;Buenos Aires;San Miguel;1/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;65-69;SD;SD;SD;Civil;SD
14894;HD M;Buenos Aires;José C. Paz;3/11/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14895;HD M;Buenos Aires;La Plata;3/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;No;45-49;SD;SD;SD;Civil;No
14896;HD M;Buenos Aires;Escobar;4/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;SD;Policía en servicio;No
14897;HD M;Buenos Aires;General Juan Madariaga;4/11/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;Comerciante;SD;40-44;M;M;SD;Civil;SD
14898;HD M;Buenos Aires;Florencio Varela;5/11/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;M;M;SD;Civil;SD
14899;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;La Plata;5/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;F;F;-----------;Civil;-------;Estudiante;---------;No;SD;M;M;SD;Civil;No
14900;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;Moreno;5/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14901;HD M;Buenos Aires;La Matanza;6/11/2017;11:11:11;2;2;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;30-34;M;M;SD;Civil;No
14902;HD M;Buenos Aires;San Nicolás;6/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;SD;Civil;No
14903;HD M;Buenos Aires;General Pueyrredón;7/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Quemaduras;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;30-34;SD;SD;SD;Civil;SD
14904;HD M;Buenos Aires;General Pueyrredón;7/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;M;M;-----------;Civil;-------;SD;---------;SD;50-54;M;M;SD;Civil;SD
14905;HD M;Buenos Aires;Tres de Febrero;8/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;35-39;SD;SD;SD;Civil;No
14906;HD M;Buenos Aires;Morón;9/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;Comerciante;No;50-54;SD;SD;SD;Civil;No
14907;HD M;Buenos Aires;Ezeiza;10/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Objeto contundente;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;45-49;M;M;SD;Civil;Otras relaciones no familiares
14908;HD F Cis Trans Travesti-Otro homicidio;Buenos Aires;Esteban Echeverría;10/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;Estudiante;---------;Otras relaciones no familiares;SD;M;M;SD;Civil;Otras relaciones no familiares
14909;HD M;Buenos Aires;Merlo;11/11/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Otras relaciones no familiares;15-19;M;M;SD;Civil;Otras relaciones no familiares
14910;HD F Cis Trans Travesti-Femicidio;Buenos Aires;Tandil;11/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Ex conyuge / ex pareja;25-29;M;M;SD;Civil;Ex conyuge / ex pareja
14911;HD M;Buenos Aires;Merlo;12/11/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;M;M;SD;Civil;SD
14912;HD M;Buenos Aires;Berazategui;12/11/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;20-24;M;M;SD;Civil;Otras relaciones no familiares
14913;HD M;Buenos Aires;Avellaneda;12/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;Civil;SD
14914;HD M;Buenos Aires;La Matanza;11/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Empleado;No;35-39;SD;SD;SD;Civil;No
14915;HD M;Buenos Aires;Quilmes;14/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;45-49;M;M;SD;Civil;SD
14916;HD F Cis Trans Travesti-Femicidio;Buenos Aires;Lomas de Zamora;15/11/2017;11:11:11;1;1;Otro lugar;;Río/canal/arroyo/mar/dique;Quemaduras;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;20-24;M;M;SD;Civil;Conyuge/ pareja
14917;HD M;Buenos Aires;La Matanza;15/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Empleado;SD;30-34;SD;SD;SD;Civil;SD
14918;HD M;Buenos Aires;Escobar;16/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;80-84;SD;SD;SD;Civil;SD
14919;HD M;Buenos Aires;La Costa;16/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Empleado;SD;55-59;M;M;SD;Civil;SD
14920;HD M;Buenos Aires;José C. Paz;16/11/2017;11:11:11;1;1;SD;;SD;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Hermano/a;35-39;M;M;SD;Civil;Hermano/a
14921;HD M;Buenos Aires;Almirante Brown;17/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Objeto contundente;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;40-44;SD;SD;SD;Civil;Otras relaciones no familiares
14922;HD M;Buenos Aires;Tigre;17/11/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;M;M;SD;Civil;SD
14923;HD M;Buenos Aires;Lomas de Zamora;17/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;Empleado;No;60-64;SD;SD;SD;Civil;No
14924;HD M;Buenos Aires;Berazategui;19/11/2017;11:11:11;1;1;SD;;SD;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Jornalero;SD;20-24;M;M;SD;Civil;SD
14925;HD M;Buenos Aires;Tres de Febrero;19/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;60-64;M;M;SD;Civil;No
14926;HD M;Buenos Aires;Tres de Febrero;20/11/2017;11:11:11;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;SD;Civil;No
14927;HD M;Buenos Aires;Berazategui;20/11/2017;11:11:11;1;1;SD;;SD;Objeto contundente;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;M;M;SD;Civil;SD
14928;HD M;Buenos Aires;Malvinas Argentinas;20/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Policía en franco;No
14929;HD M;Buenos Aires;La Matanza;21/11/2017;11:11:11;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;Civil;SD
