id_hecho;tipo_hecho_segun_victima;provincia_nombre;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_mayor;victima_relacion;victima_situacion_ocupacional;inculpado_sexo;inculpado_tr_edad;inculpado_mayor
29459;HD Varón;Buenos Aires;27/12/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29460;HD Varón;Buenos Aires;28/12/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29461;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;28/12/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29462;HD Varón;Buenos Aires;28/12/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29463;HD Varón;Buenos Aires;28/12/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29464;HD Varón;Buenos Aires;30/12/2022;11:11:11;Sin determinar;;Sin determinar;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29465;HD Varón;Buenos Aires;30/12/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29466;HD Varón;Buenos Aires;30/12/2022;11:11:11;Domicilio particular;;Domicilio particular;Arrollamiento por rodado o tren;Embestido por evasión de delito;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29467;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;31/12/2022;11:11:11;Sin determinar;;Sin determinar;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29468;HD Varón;Buenos Aires;31/12/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29518;HD Varón;Buenos Aires;1/10/2022;11:11:11;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29519;HD Varón;Buenos Aires;2/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29521;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;3/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Padre/Madre;Sin Determinar;No corresponde;No corresponde;Sí
29522;HD Mujer Cis Trans Travesti-Otro homicidio;Buenos Aires;3/10/2022;11:11:11;Sin determinar;;Sin determinar;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otros vínculos familiares;No corresponde - Menor;No corresponde;No corresponde;Sí
29523;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;4/10/2022;11:11:11;Otro lugar;Basural;Basural/centro de reciclaje/relleno sanitario;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29524;HD Varón;Buenos Aires;5/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29525;HD Varón;Buenos Aires;5/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29526;HD Varón;Buenos Aires;7/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;Sin determinar;No corresponde;Sí
29527;HD Varón;Buenos Aires;9/10/2022;11:11:11;Interior de rodados;;Interior de rodados;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;Sin determinar;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29528;HD Varón;Buenos Aires;9/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;No corresponde;Sin determinar;Sin determinar;Sin determinar
29529;HD Varón;Buenos Aires;9/10/2022;11:11:11;Otro lugar;Campo/descampado/zona rural;Campo/descampado/zona rural;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;No corresponde
29530;HD Varón;Buenos Aires;10/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29531;HD Varón;Buenos Aires;10/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
29532;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;10/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29533;HD Varón;Buenos Aires;11/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29534;HD Varón;Buenos Aires;12/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29535;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;14/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29536;HD Varón;Buenos Aires;15/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29537;HD Varón;Buenos Aires;15/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29538;HD Varón;Buenos Aires;15/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29539;HD Varón;Buenos Aires;15/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
29540;HD Varón;Buenos Aires;15/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29541;HD Varón;Buenos Aires;16/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29542;HD Varón;Buenos Aires;16/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29543;HD Varón;Buenos Aires;17/10/2022;11:11:11;Otro lugar;Campo/descampado/zona rural;Campo/descampado/zona rural;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29544;HD Varón;Buenos Aires;18/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29545;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;18/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Padre/Madre;No corresponde;No corresponde;No corresponde;Sí
29546;HD Varón;Buenos Aires;19/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29547;HD Varón;Buenos Aires;19/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29548;HD Varón;Buenos Aires;19/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29549;HD Varón;Buenos Aires;20/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29550;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;20/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29551;HD Varón;Buenos Aires;21/10/2022;11:11:11;Comercio;;Comercio;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29552;HD Varón;Buenos Aires;21/10/2022;11:11:11;Otro lugar;Pozo;Otro lugar;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29553;HD Varón;Buenos Aires;21/10/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sí
29554;HD Varón;Buenos Aires;21/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29555;HD Varón;Buenos Aires;22/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29556;HD Mujer Cis Trans Travesti-Otro homicidio;Buenos Aires;23/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29557;HD Varón;Buenos Aires;24/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29558;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;25/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29559;HD Varón;Buenos Aires;26/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29560;HD Varón;Buenos Aires;27/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29561;HD Varón;Buenos Aires;27/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29562;HD Varón;Buenos Aires;27/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29563;HD Varón;Buenos Aires;27/10/2022;11:11:11;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde - Menor;No corresponde;No corresponde;Sí
29564;HD Varón;Buenos Aires;28/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29565;HD Varón;Buenos Aires;28/10/2022;11:11:11;Comercio;;Comercio;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29566;HD Varón;Buenos Aires;29/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Patrón/empleador;No corresponde;No corresponde;Sí
29567;HD Varón;Buenos Aires;31/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29568;HD Varón;Buenos Aires;31/10/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29581;HD Varón;Buenos Aires;1/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29582;HD Mujer Cis Trans Travesti-Otro homicidio;Buenos Aires;2/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Sin determinación;;Sí robo;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29585;HD Varón;Buenos Aires;3/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29586;HD Varón;Buenos Aires;3/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sí
29587;HD Varón;Buenos Aires;3/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29588;HD Varón;Buenos Aires;3/11/2022;11:11:11;Sin determinar;;Sin determinar;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
29589;HD Varón;Buenos Aires;5/11/2022;11:11:11;Sin determinar;;Sin determinar;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29590;HD Varón;Buenos Aires;5/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29591;HD Varón;Buenos Aires;5/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29593;HD Varón;Buenos Aires;5/11/2022;11:11:11;Otro lugar;Campo/descampado/zona rural;Campo/descampado/zona rural;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sí
29594;HD Varón;Buenos Aires;5/11/2022;11:11:11;Sin determinar;;Sin determinar;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29595;HD Varón;Buenos Aires;5/11/2022;11:11:11;Vía pública;;Vía pública;Otra arma o mecanismo;Colisión vehículo;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29596;HD Varón;Buenos Aires;6/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29597;HD Varón;Buenos Aires;7/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29598;HD Varón;Buenos Aires;7/11/2022;11:11:11;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29599;HD Varón;Buenos Aires;8/11/2022;11:11:11;Otro lugar;Laguna;Río/canal/arroyo/mar/dique;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otros vínculos familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
29600;HD Varón;Buenos Aires;8/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29601;HD Varón;Buenos Aires;8/11/2022;11:11:11;Sin determinar;;Sin determinar;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29602;HD Varón;Buenos Aires;8/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29603;HD Varón;Buenos Aires;8/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29606;HD Varón;Buenos Aires;10/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29607;HD Varón;Buenos Aires;10/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29608;HD Varón;Buenos Aires;11/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;No corresponde
29609;HD Varón;Buenos Aires;11/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
29610;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;11/11/2022;11:11:11;Otro lugar;Predio;Predio;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29611;HD Varón;Buenos Aires;11/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29612;HD Varón;Buenos Aires;11/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
29613;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;12/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
29616;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;14/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Golpes;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29617;HD Varón;Buenos Aires;14/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;Sin determinar;Sin determinar;Sí
29618;HD Varón;Buenos Aires;14/11/2022;11:11:11;Otro lugar;Campo;Campo/descampado/zona rural;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29619;HD Varón;Buenos Aires;15/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29620;HD Varón;Buenos Aires;15/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29621;HD Varón;Buenos Aires;16/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29622;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;16/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29623;HD Varón;Buenos Aires;16/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29624;HD Varón;Buenos Aires;17/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29625;HD Varón;Buenos Aires;17/11/2022;11:11:11;Interior de rodados;;Interior de rodados;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29626;HD Varón;Buenos Aires;17/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;Sin determinar;No corresponde;Sí
29627;HD Varón;Buenos Aires;18/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29628;HD Varón;Buenos Aires;18/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29630;HD Varón;Buenos Aires;19/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29631;HD Varón;Buenos Aires;19/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29632;HD Varón;Buenos Aires;19/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Padre/Madre;Sin Determinar;No corresponde;No corresponde;Sí
29633;HD Varón;Buenos Aires;19/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29634;HD Varón;Buenos Aires;20/11/2022;11:11:11;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;No corresponde
29635;HD Mujer Cis Trans Travesti-Posible femicidio;Buenos Aires;20/11/2022;11:11:11;Sin determinar;;Sin determinar;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
